7497000611,2017/11/08,13:43:45
7497008556,2017/11/08,13:44:04
7497004570,2017/11/08,13:44:38
7497008193,2017/11/08,13:44:48
7497008554,2017/11/08,13:45:17
7497005504,2017/11/08,13:46:00
7497005121,2017/11/08,13:46:02
7497005368,2017/11/08,13:46:05
7497000756,2017/11/08,13:47:53
7497007730,2017/11/08,13:54:47
7497000208,2017/11/08,13:55:14
7497005941,2017/11/08,13:55:56
7497000852,2017/11/08,13:56:01
7497007557,2017/11/08,13:56:57
7497007917,2017/11/08,13:57:48
7497008585,2017/11/08,13:57:52
7497007602,2017/11/08,13:58:39
7497005787,2017/11/08,14:01:03
7497007640,2017/11/08,14:01:55
7497006552,2017/11/08,14:02:03
7411000294,2017/11/08,14:02:48
7497008337,2017/11/08,14:04:01
7497006112,2017/11/08,14:04:05
7497006163,2017/11/08,14:04:06
29512999260921,2017/11/08,14:06:47
7497000081,2017/11/08,14:06:56
7411007401,2017/11/08,14:10:57
7497008338,2017/11/08,14:11:45
9399019610,2017/11/08,14:11:47
7497001058,2017/11/08,14:12:00
9399018852,2017/11/08,14:12:04
29442999267921,2017/11/08,14:12:06
7497006399,2017/11/08,14:12:09
7497007672,2017/11/08,14:14:13
7497002922,2017/11/08,14:15:24
7497004466,2017/11/08,14:15:25
7497005284,2017/11/08,14:18:34
7497005373,2017/11/08,14:18:38
7497006486,2017/11/08,14:19:24
7497002289,2017/11/08,14:19:26
9399018813,2017/11/08,14:21:19
7497006333,2017/11/08,14:23:59
7497007871,2017/11/08,14:26:13
7497006619,2017/11/08,14:26:32
7497003434,2017/11/08,14:26:51
7497008837,2017/11/08,14:26:53
7411007400,2017/11/08,14:27:24
7497001222,2017/11/08,14:27:41
7497003355,2017/11/08,14:29:26
7497005962,2017/11/08,14:32:29
7497004098,2017/11/08,14:32:47
7497008197,2017/11/08,14:33:10
7497003703,2017/11/08,14:33:22
7497003963,2017/11/08,14:33:29
7497004583,2017/11/08,14:34:11
7411000301,2017/11/08,14:34:52
7497005548,2017/11/08,14:35:01
7497008269,2017/11/08,14:36:01
9399019260,2017/11/08,14:37:02
9399019219,2017/11/08,14:39:02
7497004341,2017/11/08,14:39:13
7497001451,2017/11/08,14:39:15
7411007537,2017/11/08,14:39:29
7497003954,2017/11/08,14:40:13
7497002812,2017/11/08,14:40:21
7497004563,2017/11/08,14:40:23
7497001195,2017/11/08,14:41:45
