9399018854,2017/11/08,11:35:01
7497007807,2017/11/08,11:35:04
7497003568,2017/11/08,11:35:15
7497008622,2017/11/08,11:35:17
7497001623,2017/11/08,11:35:20
7411006896,2017/11/08,11:36:23
7411007940,2017/11/08,11:36:25
7497005091,2017/11/08,11:36:38
7497005880,2017/11/08,11:36:41
7411007426,2017/11/08,11:36:49
7497007926,2017/11/08,11:37:01
7497007928,2017/11/08,11:37:02
7497008141,2017/11/08,11:37:05
7497007792,2017/11/08,11:37:11
7497001005,2017/11/08,11:37:17
7497004514,2017/11/08,11:37:21
7497002863,2017/11/08,11:38:11
7497003437,2017/11/08,11:40:04
7497008657,2017/11/08,11:41:52
7497007694,2017/11/08,11:41:54
7497000638,2017/11/08,11:44:34
7497005027,2017/11/08,11:45:03
7497007765,2017/11/08,11:46:56
7497007288,2017/11/08,11:47:08
7497008805,2017/11/08,11:47:11
9399019598,2017/11/08,11:47:52
7497007876,2017/11/08,11:49:20
7497001365,2017/11/08,11:50:07
7411000294,2017/11/08,11:50:44
7497005447,2017/11/08,11:51:23
7497003578,2017/11/08,11:51:27
7497006770,2017/11/08,11:54:33
7497008875,2017/11/08,11:54:35
7497002994,2017/11/08,11:54:44
7497007663,2017/11/08,11:54:49
7497000834,2017/11/08,11:55:08
