7401015348,2017/11/06,14:28:14
9399020230,2017/11/06,14:28:16
7411007089,2017/11/06,14:28:21
7401008463,2017/11/06,14:32:15
7411007402,2017/11/06,14:34:35
7411007322,2017/11/06,14:35:23
7401008703,2017/11/06,14:36:36
7411007959,2017/11/06,14:36:40
7411007090,2017/11/06,14:37:29
7411007375,2017/11/06,14:37:31
7411007152,2017/11/06,14:37:33
7411007404,2017/11/06,14:37:51
9399019205,2017/11/06,14:38:18
9399019209,2017/11/06,14:38:26
7411007269,2017/11/06,14:39:15
7411007245,2017/11/06,14:39:22
7411007060,2017/11/06,14:39:24
7411007414,2017/11/06,14:40:15
7411007419,2017/11/06,14:40:20
7411007089,2017/11/06,14:44:23
7401015228,2017/11/06,14:46:10
7411007261,2017/11/06,14:54:15
